File,Function,Kind,TypeAnnotation
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Gadfly.GeometryElement}"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Gadfly.StatisticElement}"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Gadfly.ScaleElement}"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Gadfly.GuideElement}"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Type{T}} where T <: Gadfly.Element"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Gadfly.CoordinateElement}"
"src/geom/subplot.jl","add_subplot_element","mtsig","Tuple{SubplotGeometry, Any}"
"src/geom/subplot.jl","SubplotGrid","mtsig","Tuple{Vararg{Gadfly.ElementOrFunctionOrLayers}, Any, Any}"
"src/geom/subplot.jl","layers","mtsig","Tuple{SubplotGrid}"
"src/geom/subplot.jl","element_aesthetics","mtsig","Tuple{SubplotGrid}"
"src/geom/subplot.jl","default_scales","mtsig","Tuple{SubplotGrid}"
"src/geom/subplot.jl","element_coordinate_type","mtsig","Tuple{SubplotGrid}"
"src/geom/subplot.jl","default_statistic","mtsig","Tuple{SubplotGrid}"
"src/geom/subplot.jl","render","mtsig","Tuple{SubplotGrid, Gadfly.Theme, Gadfly.Aesthetics, Vector{Gadfly.Aesthetics}, Vector{Gadfly.Data}, Dict{Symbol, Gadfly.ScaleElement}}"
"src/geom/violin.jl","ViolinGeometry","mtsig","Tuple{Any, Any}"
"src/geom/violin.jl","element_aesthetics","mtsig","Tuple{ViolinGeometry}"
"src/geom/violin.jl","default_statistic","mtsig","Tuple{ViolinGeometry}"
"src/geom/violin.jl","render","mtsig","Tuple{ViolinGeometry, Gadfly.Theme, Gadfly.Aesthetics}"
"src/guide/keys.jl","ShapeKey","mtsig","Tuple{Any, Any, Any, Any}"
"src/guide/keys.jl","ShapeKey","mtsig","Tuple{Nothing}"
"src/guide/keys.jl","ShapeKey","mtsig","Tuple{AbstractString, Vector{String}, Vector}"
"src/guide/keys.jl","render","mtsig","Tuple{ShapeKey, Gadfly.Theme, Gadfly.Aesthetics}"
"src/guide/keys.jl","render_discrete_key","mtsig","Tuple{Vector{String}, Context, Measure, Gadfly.Theme, Any, Any, Any, Any}"
"src/guide/keys.jl","make_layout","mtsig","Tuple{Any}"
"src/guide/keys.jl","<NA-name>","mtsig","Tuple{Any}"
"src/guide/keys.jl","render_key_title2","mtsig","Tuple{AbstractString, Gadfly.Theme}"
"src/guide/keys.jl","SizeKey","mtsig","Tuple{Any, Any, Any, Any}"
"src/guide/keys.jl","SizeKey","mtsig","Tuple{Nothing}"
"src/guide/keys.jl","SizeKey","mtsig","Tuple{AbstractString, Vector{String}, Vector}"
"src/guide/keys.jl","render","mtsig","Tuple{SizeKey, Gadfly.Theme, Gadfly.Aesthetics}"
"src/guide/keys.jl","ManualDiscreteKey","mtsig","Tuple{Any, Any, Any, Any, Any, Any}"
"src/guide/keys.jl","manual_discrete_key","mtsig","Tuple{AbstractString, Vector{String}, Vararg{Any}}"
"src/guide/keys.jl","manual_color_key","mtsig","Tuple{AbstractString, Vector{String}, AbstractVector, Vararg{Any}}"
"src/guide/keys.jl","render","mtsig","Tuple{ManualDiscreteKey, Gadfly.Theme, Gadfly.Aesthetics}"
"src/scale/scales.jl","Base.convert","mtsig","Tuple{Type{T}, Measure} where T <: Real"
"src/scale/scales.jl","DiscreteSizeScale","mtsig","Tuple{Any, Any, Any, Any}"
"src/scale/scales.jl","element_aesthetics","mtsig","Tuple{DiscreteSizeScale}"
"src/scale/scales.jl","default_discrete_sizes","mtsig","Tuple{Int}"
"src/scale/scales.jl","size_discrete2","mtsig","Tuple{Function, Any, Any, Any}"
"src/scale/scales.jl","apply_scale","mtsig","Tuple{DiscreteSizeScale, Vector{Gadfly.Aesthetics}, Vararg{Gadfly.Data}}"
"src/scale/scales.jl","labeler","mtsig","Tuple{Any}"
"src/scale/scales.jl","<NA-name>","mtsig","Tuple{Any}"
"src/scale/scales.jl","<NA-name>","mtsig","Tuple{Any}"
"src/scale/scales.jl","Scale.element_aesthetics","mtsig","Tuple{ContinuousSizeScale}"
"src/scale/scales.jl","default_continuous_sizes","mtsig","Tuple{Float64, Any, Any}"
"src/scale/scales.jl","size_radius","mtsig","Tuple{Function, Any, Any}"
"src/scale/scales.jl","size_area","mtsig","Tuple{Function, Any, Any}"
"src/scale/scales.jl","apply_scale","mtsig","Tuple{ContinuousSizeScale, Vector{Gadfly.Aesthetics}, Vararg{Gadfly.Data}}"
"src/scale/scales.jl","labeler","mtsig","Tuple{Any}"
"src/scale/scales.jl","element_aesthetics","mtsig","Tuple{DiscreteLinestyleScale}"
"src/scale/scales.jl","linestyle_discrete","mtsig","Tuple{Any, Any, Any, Any}"
"src/scale/scales.jl","apply_scale","mtsig","Tuple{DiscreteLinestyleScale, Vector{Gadfly.Aesthetics}, Vararg{Gadfly.Data}}"
"test/compare_examples.jl","svg2img","mtsig","Tuple{Any}"
"test/compare_examples.jl","display_two","mtsig","Tuple{Any, Any}"
"test/compare_examples.jl","filter_mkdir_git","mtsig","Tuple{Any}"
"test/compare_examples.jl","<NA-name>","mtsig","Tuple{Any}"
"test/compare_examples.jl","filter_regex","mtsig","Tuple{Any}"
"test/compare_examples.jl","<NA-name>","mtsig","Tuple{Any}"
"test/compare_examples.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","mimic_git_log_n1","mtsig","Tuple{IO, Any}"
"test/runtests.jl","mimic_git_status","mtsig","Tuple{IO, Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/runtests.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/cat_aes_var.jl","fn1","mtsig","Tuple{Any}"
"test/testscripts/cat_aes_var.jl","fn2","mtsig","Tuple{Any}"
"test/testscripts/contour.jl","f","mtsig","Tuple{Any, Any}"
"test/testscripts/contour.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"test/testscripts/contour.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"test/testscripts/contour.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"test/testscripts/contour_dataframe.jl","expand_grid","mtsig","Tuple{Any, Any, Int}"
"test/testscripts/density2d.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/density2d.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/density_dark.jl","<NA-name>","mtsig","Tuple{}"
"test/testscripts/discrete_color_hue.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/function_closure_scale_plot.jl","closure","mtsig","Tuple{Any}"
"test/testscripts/function_closure_scale_plot.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/function_layers.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/function_layers.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/hexbin_dark.jl","<NA-name>","mtsig","Tuple{}"
"test/testscripts/histogram_limits.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/issue1125.jl","plotxg","mtsig","Tuple{Scale.DiscreteScale}"
"test/testscripts/issue1338.jl","stylef","mtsig","Tuple{Function}"
"test/testscripts/issue177.jl","gaussian","mtsig","Tuple{Any, Any, Any}"
"test/testscripts/issue996.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/issue997.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/issue997.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/line_linestyle.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/line_linestyle.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/line_linestyle.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/line_linestyle.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/percent.jl","+","mtsig","Tuple{Percent, Percent}"
"test/testscripts/percent.jl","-","mtsig","Tuple{Percent, Percent}"
"test/testscripts/percent.jl","-","mtsig","Tuple{Percent}"
"test/testscripts/percent.jl","*","mtsig","Tuple{Percent, Float64}"
"test/testscripts/percent.jl","*","mtsig","Tuple{Float64, Percent}"
"test/testscripts/percent.jl","/","mtsig","Tuple{Percent, Percent}"
"test/testscripts/percent.jl","isless","mtsig","Tuple{Percent, Percent}"
"test/testscripts/percent.jl","one","mtsig","Tuple{Type{Percent}}"
"test/testscripts/percent.jl","zero","mtsig","Tuple{Type{Percent}}"
"test/testscripts/percent.jl","isfinite","mtsig","Tuple{Percent}"
"test/testscripts/percent.jl","convert","mtsig","Tuple{Type{Float64}, Percent}"
"test/testscripts/percent.jl","show","mtsig","Tuple{IO, Percent}"
"test/testscripts/point_color_shape_size.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/point_color_shape_size.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/point_shape_coord.jl","plotf","mtsig","Tuple{Coord.cartesian}"
"test/testscripts/scale_alpha_continuous.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/scale_alpha_discrete.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/scale_color_continuous_colormap.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/shape_hvline.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/shape_hvline.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/stat_dodge.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/stat_qq.jl","<NA-name>","mtsig","Tuple{Any}"
"test/testscripts/stat_qq.jl","yeqx","mtsig","Tuple{Any}"
"test/testscripts/vector.jl","<NA-name>","mtsig","Tuple{Any, Any}"
