File,Function,Kind,TypeAnnotation,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,RestrictedScope
src/Gadfly.jl,__init__,mtsig,Tuple{},false,false,0,false,true,true,true
src/Gadfly.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,element_aesthetics,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,input_aesthetics,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,output_aesthetics,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,default_scales,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,default_scales,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/Gadfly.jl,default_statistic,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,element_coordinate_type,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,aes2str,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/Gadfly.jl,set_default_plot_size,mtsig,"Tuple{Compose.MeasureOrNumber, Compose.MeasureOrNumber}",false,false,0,false,true,true,true
src/Gadfly.jl,set_default_plot_format,mtsig,Tuple{Symbol},false,false,0,false,true,true,true
src/Gadfly.jl,Layer,mtsig,Tuple{},false,false,0,false,true,true,true
src/Gadfly.jl,Layer,mtsig,Tuple{Layer},false,false,0,false,true,true,true
src/Gadfly.jl,copy,mtsig,Tuple{Layer},false,false,0,false,true,true,true
src/Gadfly.jl,layer,mtsig,"Tuple{Any, Vararg{ElementOrFunction}, Vararg{Any}}",false,false,0,false,true,true,true
src/Gadfly.jl,layer,mtsig,"Tuple{Vararg{ElementOrFunction}, Vararg{Any}}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, T} where T <: Element",false,false,1,true,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, ScaleElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, GeometryElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, Base.Callable}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, StatisticElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Vector{Layer}, Theme}",false,false,0,false,true,true,true
src/Gadfly.jl,Plot,mtsig,Tuple{},false,false,0,false,true,true,true
src/Gadfly.jl,layers,mtsig,Tuple{Plot},false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, GeometryElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, StatisticElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, Function}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, ScaleElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, CoordinateElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, GuideElement}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, Layer}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, Vector{Layer}}",false,false,0,false,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, Type{T}} where T <: Element",false,false,1,true,true,true,true
src/Gadfly.jl,add_plot_element!,mtsig,"Tuple{Plot, Theme}",false,false,0,false,true,true,true
src/Gadfly.jl,plot,mtsig,"Tuple{Any, Vararg{ElementOrFunctionOrLayers}, Vararg{Any}}",false,false,0,false,true,true,true
src/Gadfly.jl,plot,mtsig,"Tuple{Vararg{ElementOrFunctionOrLayers}, Vararg{Any}}",false,false,0,false,true,true,true
src/Gadfly.jl,plot,mtsig,"Tuple{Any, Dict, Vararg{ElementOrFunctionOrLayers}}",false,false,0,false,true,true,true
