File,Function,Kind,TypeAnnotation,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,RestrictedScope
docs/interactive_pluto_docs/test/cleanup.jl,cleanup,mtsig,Tuple{},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_escape_html,mtsig,Tuple{AbstractString},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,code_block,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,output_block,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_code2html,mtsig,"Tuple{AbstractString, Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Any, IMAGEMIME, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Any, MIME""application/vnd.pluto.stacktracetobject"", Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_tr_wrap,mtsig,Tuple{Vector},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_tr_wrap,mtsig,"Tuple{Array{String, 0}}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Dict{Symbol, Any}, MIME""application/vnd.pluto.table+object"", Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,symbol2type,mtsig,Tuple{Symbol},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, Tuple{Any, Tuple{String, MIME}}, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, Tuple{Any, Any}, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, Tuple{Any, Tuple}, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, AbstractVector, Type{Tuple}}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, AbstractVector, Type{Array}}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, AbstractVector, Type{Struct}}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_clean_tree,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Dict{Symbol, Any}, MIME""application/vnd.pluto.tree+object"", Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Any, MIME""text/plain"", Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Any, MIME""text/html"", Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_output2html,mtsig,"Tuple{Any, MIME, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,_cell2html,mtsig,"Tuple{Cell, Any, Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,run_notebook!,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,notebook2html,mtsig,"Tuple{Notebook, Any, Any, Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,notebook2htmlSessionActions,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,notebook2html2,mtsig,"Tuple{Notebook, Any, Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,navbar,mtsig,"Tuple{String, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,upperwrap,mtsig,Tuple{},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,wrap_output,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,lowerwrap,mtsig,Tuple{},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/html.jl,body,mtsig,Tuple{Notebook},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/runtest_guide.jl,testnotebook,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/runtest_guide_breaking.jl,testnotebook,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/runtest_tutorial.jl,testnotebook,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/runtest_tutorial_breaking.jl,testnotebook,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/PlutoNotebooks/12--Advanced_Routing_Techniques/12--Advanced_Routing_Techniques.jl,greet,mtsig,Tuple{},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/PlutoNotebooks/12--Advanced_Routing_Techniques/12--Advanced_Routing_Techniques.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
docs/interactive_pluto_docs/test/PlutoNotebooks/12--Advanced_Routing_Techniques/12--Advanced_Routing_Techniques.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
