File,Function,Kind,TypeAnnotation
"src/backprop.jl","deriv","mtsig","Tuple{Any}"
"src/backprop.jl","istracked","mtsig","Tuple{Any}"
"src/backprop.jl","record!","mtsig","Tuple{Any, Any, Vararg{Any}}"
"src/backprop.jl","increment_deriv!","mtsig","Tuple{Any, Any}"
"src/backprop.jl","seed!","mtsig","Tuple{Any}"
"src/backprop.jl","unseed!","mtsig","Tuple{Any}"
"src/builtin_optimization.jl","set_param!","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol, Any}"
"src/builtin_optimization.jl","get_param","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol}"
"src/builtin_optimization.jl","get_param_grad","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol}"
"src/builtin_optimization.jl","zero_param_grad!","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol}"
"src/builtin_optimization.jl","set_param_grad!","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol, Any}"
"src/builtin_optimization.jl","init_param!","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Symbol, Any}"
"src/builtin_optimization.jl","get_params","mtsig","Tuple{Union{DynamicDSLFunction, StaticIRGenerativeFunction}}"
"src/builtin_optimization.jl","init_update_state","mtsig","Tuple{FixedStepGradientDescent, Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Vector}"
"src/builtin_optimization.jl","apply_update!","mtsig","Tuple{FixedStepGradientDescentBuiltinDSLState}"
"src/builtin_optimization.jl","init_update_state","mtsig","Tuple{GradientDescent, Union{DynamicDSLFunction, StaticIRGenerativeFunction}, Vector}"
"src/builtin_optimization.jl","apply_update!","mtsig","Tuple{GradientDescentBuiltinDSLState}"
"src/choice_map.jl","Base.isempty","mtsig","Tuple{ChoiceMap}"
"src/choice_map.jl","has_submap","mtsig","Tuple{ChoiceMap, Any}"
"src/choice_map.jl","get_submap","mtsig","Tuple{ChoiceMap, Any}"
"src/choice_map.jl","has_value","mtsig","Tuple{ChoiceMap, Any}"
"src/choice_map.jl","get_value","mtsig","Tuple{ChoiceMap, Any}"
"src/choice_map.jl","Base.getindex","mtsig","Tuple{ChoiceMap, Any}"
"src/choice_map.jl","_has_value","mtsig","Tuple{T, Pair} where T <: ChoiceMap"
"src/choice_map.jl","_get_value","mtsig","Tuple{T, Pair} where T <: ChoiceMap"
"src/choice_map.jl","_get_submap","mtsig","Tuple{T, Pair} where T <: ChoiceMap"
"src/choice_map.jl","_show_pretty","mtsig","Tuple{IO, ChoiceMap, Any, Tuple}"
"src/choice_map.jl","Base.show","mtsig","Tuple{IO, MIME\"text/plain\", ChoiceMap}"
"src/choice_map.jl","to_array","mtsig","Tuple{ChoiceMap, Type{T}} where T"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{T, Vector{T}, Int} where T"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{Vector{T}, Vector{T}, Int} where T"
"src/choice_map.jl","from_array","mtsig","Tuple{ChoiceMap, Vector}"
"src/choice_map.jl","_from_array","mtsig","Tuple{T, Vector{T}, Int} where T"
"src/choice_map.jl","_from_array","mtsig","Tuple{Vector{T}, Vector{T}, Int} where T"
"src/choice_map.jl","Base.merge","mtsig","Tuple{ChoiceMap, ChoiceMap}"
"src/choice_map.jl","Base.merge","mtsig","Tuple{ChoiceMap, Vararg{ChoiceMap}}"
"src/choice_map.jl","Base.:(==)","mtsig","Tuple{ChoiceMap, ChoiceMap}"
"src/choice_map.jl","Base.isapprox","mtsig","Tuple{ChoiceMap, ChoiceMap}"
"src/choice_map.jl","StaticChoiceMap","mtsig","(((Tuple{NamedTuple{R, S}, NamedTuple{T, U}} where U) where T) where S) where R"
"src/choice_map.jl","StaticChoiceMap","mtsig","(((Tuple{NamedTuple{R, S}, NamedTuple{T, U}} where U) where T) where S) where R"
"src/choice_map.jl","get_address_schema","mtsig","(((Tuple{Type{StaticChoiceMap{R, S, T, U}}} where U) where T) where S) where R"
"src/choice_map.jl","Base.isempty","mtsig","Tuple{StaticChoiceMap}"
"src/choice_map.jl","get_values_shallow","mtsig","Tuple{StaticChoiceMap}"
"src/choice_map.jl","get_submaps_shallow","mtsig","Tuple{StaticChoiceMap}"
"src/choice_map.jl","has_value","mtsig","Tuple{StaticChoiceMap, Pair}"
"src/choice_map.jl","get_value","mtsig","Tuple{StaticChoiceMap, Pair}"
"src/choice_map.jl","get_submap","mtsig","Tuple{StaticChoiceMap, Pair}"
"src/choice_map.jl","has_value","mtsig","Tuple{StaticChoiceMap, Symbol}"
"src/choice_map.jl","get_submap","mtsig","Tuple{StaticChoiceMap, Symbol}"
"src/choice_map.jl","static_get_submap","mtsig","Tuple{StaticChoiceMap, Val{A}} where A"
"src/choice_map.jl","get_value","mtsig","Tuple{StaticChoiceMap, Symbol}"
"src/choice_map.jl","static_get_value","mtsig","Tuple{StaticChoiceMap, Val{A}} where A"
"src/choice_map.jl","StaticChoiceMap","mtsig","Tuple{ChoiceMap}"
"src/choice_map.jl","pair","mtsig","Tuple{ChoiceMap, ChoiceMap, Symbol, Symbol}"
"src/choice_map.jl","unpair","mtsig","Tuple{ChoiceMap, Symbol, Symbol}"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{StaticChoiceMap, Vector{T}, Int} where T"
"src/choice_map.jl","_from_array","mtsig","((((Tuple{StaticChoiceMap{R, S, T, U}, Vector{V}, Int} where V) where U) where T) where S) where R"
"src/choice_map.jl","Base.merge","mtsig","(((((((Tuple{StaticChoiceMap{R, S, T, U}, StaticChoiceMap{W, X, Y, Z}} where Z) where Y) where X) where W) where U) where T) where S) where R"
"src/choice_map.jl","DynamicChoiceMap","mtsig","Tuple{Dict{Any, Any}, Dict{Any, Any}}"
"src/choice_map.jl","DynamicChoiceMap","mtsig","Tuple{}"
"src/choice_map.jl","DynamicChoiceMap","mtsig","Tuple{Vararg{Any}}"
"src/choice_map.jl","DynamicChoiceMap","mtsig","Tuple{ChoiceMap}"
"src/choice_map.jl","choicemap","mtsig","Tuple{}"
"src/choice_map.jl","choicemap","mtsig","Tuple{Vararg{Any}}"
"src/choice_map.jl","get_address_schema","mtsig","Tuple{Type{DynamicChoiceMap}}"
"src/choice_map.jl","get_values_shallow","mtsig","Tuple{DynamicChoiceMap}"
"src/choice_map.jl","get_submaps_shallow","mtsig","Tuple{DynamicChoiceMap}"
"src/choice_map.jl","has_value","mtsig","Tuple{DynamicChoiceMap, Pair}"
"src/choice_map.jl","get_value","mtsig","Tuple{DynamicChoiceMap, Pair}"
"src/choice_map.jl","get_submap","mtsig","Tuple{DynamicChoiceMap, Pair}"
"src/choice_map.jl","get_submap","mtsig","Tuple{DynamicChoiceMap, Any}"
"src/choice_map.jl","has_value","mtsig","Tuple{DynamicChoiceMap, Any}"
"src/choice_map.jl","get_value","mtsig","Tuple{DynamicChoiceMap, Any}"
"src/choice_map.jl","Base.isempty","mtsig","Tuple{DynamicChoiceMap}"
"src/choice_map.jl","set_value!","mtsig","Tuple{DynamicChoiceMap, Any, Any}"
"src/choice_map.jl","set_value!","mtsig","Tuple{DynamicChoiceMap, Pair, Any}"
"src/choice_map.jl","set_submap!","mtsig","Tuple{DynamicChoiceMap, Any, Any}"
"src/choice_map.jl","set_submap!","mtsig","Tuple{DynamicChoiceMap, Pair, Any}"
"src/choice_map.jl","Base.setindex!","mtsig","Tuple{DynamicChoiceMap, Any, Any}"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{DynamicChoiceMap, Vector{T}, Int} where T"
"src/choice_map.jl","_from_array","mtsig","Tuple{DynamicChoiceMap, Vector{T}, Int} where T"
"src/choice_map.jl","vectorize_internal","mtsig","Tuple{Vector{T}} where T"
"src/choice_map.jl","get_address_schema","mtsig","Tuple{Type{InternalVectorChoiceMap}}"
"src/choice_map.jl","Base.isempty","mtsig","Tuple{InternalVectorChoiceMap}"
"src/choice_map.jl","has_value","mtsig","Tuple{InternalVectorChoiceMap, Pair}"
"src/choice_map.jl","get_value","mtsig","Tuple{InternalVectorChoiceMap, Pair}"
"src/choice_map.jl","get_submap","mtsig","Tuple{InternalVectorChoiceMap, Pair}"
"src/choice_map.jl","get_submap","mtsig","Tuple{InternalVectorChoiceMap, Int}"
"src/choice_map.jl","get_submaps_shallow","mtsig","Tuple{InternalVectorChoiceMap}"
"src/choice_map.jl","get_values_shallow","mtsig","Tuple{InternalVectorChoiceMap}"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{InternalVectorChoiceMap, Vector{T}, Int} where T"
"src/choice_map.jl","_from_array","mtsig","(Tuple{InternalVectorChoiceMap{U}, Vector{T}, Int} where U) where T"
"src/choice_map.jl","Base.isempty","mtsig","Tuple{EmptyChoiceMap}"
"src/choice_map.jl","get_address_schema","mtsig","Tuple{Type{EmptyChoiceMap}}"
"src/choice_map.jl","get_submaps_shallow","mtsig","Tuple{EmptyChoiceMap}"
"src/choice_map.jl","get_values_shallow","mtsig","Tuple{EmptyChoiceMap}"
"src/choice_map.jl","_fill_array!","mtsig","Tuple{EmptyChoiceMap, Vector, Int}"
"src/choice_map.jl","_from_array","mtsig","Tuple{EmptyChoiceMap, Vector, Int}"
"src/choice_map.jl","Base.getindex","mtsig","Tuple{ChoiceMapNestedView, Any}"
"src/choice_map.jl","Base.iterate","mtsig","Tuple{ChoiceMapNestedView}"
"src/choice_map.jl","Base.iterate","mtsig","Tuple{ChoiceMapNestedView, Any}"
"src/choice_map.jl","Base.keys","mtsig","Tuple{Gen.ChoiceMapNestedView}"
"src/choice_map.jl","Base.:(==)","mtsig","Tuple{ChoiceMapNestedView, ChoiceMapNestedView}"
"src/choice_map.jl","Base.length","mtsig","Tuple{ChoiceMapNestedView}"
"src/choice_map.jl","Base.show","mtsig","Tuple{IO, MIME\"text/plain\", ChoiceMapNestedView}"
"src/choice_map.jl","nested_view","mtsig","Tuple{ChoiceMap}"
"src/choice_map.jl","get_selected","mtsig","Tuple{ChoiceMap, Selection}"
"src/diff.jl","get_diff","mtsig","Tuple{Diffed}"
"src/diff.jl","get_diff","mtsig","Tuple{Any}"
"src/diff.jl","strip_diff","mtsig","Tuple{Diffed}"
"src/diff.jl","strip_diff","mtsig","Tuple{Any}"
"src/diff.jl","Base.in","mtsig","(((Tuple{Diffed{V, DV}, Diffed{T, DT}} where DT) where DV) where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.in","mtsig","(Tuple{Diffed{V, NoChange}, Diffed{T, NoChange}} where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.in","mtsig","(Tuple{Diffed{V, NoChange}, Diffed{T, SetDiff{V}}} where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.length","mtsig","(Tuple{Diffed{T, UnknownChange}} where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.length","mtsig","(Tuple{Diffed{T, NoChange}} where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.length","mtsig","(Tuple{Diffed{T, SetDiff{V}}} where T <: AbstractSet{V}) where V"
"src/diff.jl","Base.haskey","mtsig","((((Tuple{Diffed{T, DT}, Diffed{K, DK}} where DK) where DT) where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.haskey","mtsig","((Tuple{Diffed{T, NoChange}, Union{Diffed{K, NoChange}, K}} where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.haskey","mtsig","((Tuple{Diffed{T, DictDiff{K, V}}, Union{Diffed{K, NoChange}, K}} where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.getindex","mtsig","((((Tuple{Diffed{T, DT}, Diffed{K, DK}} where DK) where DT) where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.getindex","mtsig","((Tuple{Diffed{T, NoChange}, Union{Diffed{K, NoChange}, K}} where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.getindex","mtsig","((Tuple{Diffed{T, DictDiff{K, V}}, Union{Diffed{K, NoChange}, K}} where T <: AbstractDict{K, V}) where V) where K"
"src/diff.jl","Base.length","mtsig","Tuple{Union{Diffed{T, UnknownChange}, Diffed{T, UnknownChange}}} where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","Base.length","mtsig","Tuple{Diffed{T, NoChange}} where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","Base.length","mtsig","Tuple{Diffed{T, VectorDiff}} where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","Base.getindex","mtsig","(Tuple{Union{AbstractVector, Tuple}, Diffed{U, DU}} where DU) where U <: Integer"
"src/diff.jl","Base.getindex","mtsig","Tuple{Union{AbstractVector, Tuple}, Diffed{U, NoChange}} where U <: Integer"
"src/diff.jl","Base.getindex","mtsig","(((Tuple{Diffed{T, DT}, Union{Diffed{U, DU}, Integer}} where DU) where DT) where U <: Integer) where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","Base.getindex","mtsig","(Tuple{Diffed{T, NoChange}, Union{Diffed{U, NoChange}, Integer}} where U <: Integer) where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","Base.getindex","mtsig","(Tuple{Diffed{T, VectorDiff}, Union{Diffed{U, NoChange}, Integer}} where U <: Integer) where T <: Union{AbstractVector, Tuple}"
"src/diff.jl","\$fn","mtsig","Tuple{Diffed{T, NoChange}} where T"
"src/diff.jl","\$fn","mtsig","Tuple{Diffed{T, UnknownChange}} where T"
"src/diff.jl","\$fn","mtsig","(Tuple{Diffed{T, NoChange}, Diffed{U, NoChange}} where U) where T"
"src/diff.jl","\$fn","mtsig","Tuple{Any, Diffed{U, NoChange}} where U"
"src/diff.jl","\$fn","mtsig","Tuple{Diffed{T, NoChange}, Any} where T"
"src/diff.jl","\$fn","mtsig","(Tuple{Any, Diffed{U, DU}} where DU) where U"
"src/diff.jl","\$fn","mtsig","(Tuple{Diffed{T, DT}, Any} where DT) where T"
"src/diff.jl","\$fn","mtsig","(((Tuple{Diffed{T, DT}, Diffed{U, DU}} where DU) where DT) where U) where T"
"src/diff.jl","\$fn","mtsig","((Tuple{Diffed{T, NoChange}, Diffed{U, DU}} where DU) where U) where T"
"src/diff.jl","\$fn","mtsig","((Tuple{Diffed{T, DT}, Diffed{U, NoChange}} where DT) where U) where T"
"src/diff.jl","Base.fill","mtsig","Tuple{Diffed{V, NoChange}, Integer} where V"
"src/diff.jl","Base.fill","mtsig","(Tuple{V, Diffed{U, NoChange}} where U <: Integer) where V"
"src/diff.jl","Base.fill","mtsig","(Tuple{Diffed{V, NoChange}, Diffed{U, NoChange}} where U <: Integer) where V"
"src/diff.jl","Base.fill","mtsig","((Tuple{Diffed{V, DV}, Diffed{U, NoChange}} where DV) where U <: Integer) where V"
"src/diff.jl","Base.fill","mtsig","(((Tuple{Diffed{V, DV}, Diffed{U, DU}} where DV) where DU) where U <: Integer) where V"
"src/diff.jl","Base.broadcast","mtsig","(Tuple{Any, Diffed{T, NoChange}, Diffed{U, NoChange}} where U) where T"
"src/diff.jl","Base.broadcast","mtsig","Tuple{Any, Diffed{T, NoChange}, Any} where T"
"src/diff.jl","Base.broadcast","mtsig","Tuple{Any, Any, Diffed{U, NoChange}} where U"
"src/diff.jl","Base.broadcast","mtsig","((Tuple{Any, Diffed{T, DT}, Diffed{U, NoChange}} where DT) where U) where T"
"src/diff.jl","Base.broadcast","mtsig","((Tuple{Any, Diffed{T, NoChange}, Diffed{U, DU}} where DU) where U) where T"
"src/diff.jl","Base.broadcast","mtsig","(((Tuple{Any, Diffed{T, DT}, Diffed{U, DU}} where DU) where DT) where U) where T"
"src/diff.jl","ifelse","mtsig","(Tuple{Union{Bool, Diffed{Bool, NoChange}}, Diffed{T, NoChange}, Diffed{U, NoChange}} where U) where T"
"src/diff.jl","ifelse","mtsig","Tuple{Diffed{Bool, DC}, Any, Any} where DC"
"src/diff.jl","ifelse","mtsig","Tuple{Bool, Any, Any}"
"src/gen_fn_interface.jl","Base.getindex","mtsig","Tuple{Trace, Any}"
"src/gen_fn_interface.jl","Base.getindex","mtsig","Tuple{Trace}"
"src/gen_fn_interface.jl","get_return_type","mtsig","(Tuple{GenerativeFunction{T, U}} where U) where T"
"src/gen_fn_interface.jl","get_trace_type","mtsig","(Tuple{GenerativeFunction{T, U}} where U) where T"
"src/gen_fn_interface.jl","get_params","mtsig","Tuple{GenerativeFunction}"
"src/gen_fn_interface.jl","simulate","mtsig","Tuple{GenerativeFunction, Tuple}"
"src/gen_fn_interface.jl","generate","mtsig","Tuple{GenerativeFunction, Tuple, ChoiceMap}"
"src/gen_fn_interface.jl","generate","mtsig","Tuple{GenerativeFunction, Tuple}"
"src/gen_fn_interface.jl","project","mtsig","Tuple{Any, Selection}"
"src/gen_fn_interface.jl","propose","mtsig","Tuple{GenerativeFunction, Tuple}"
"src/gen_fn_interface.jl","assess","mtsig","Tuple{GenerativeFunction, Tuple, ChoiceMap}"
"src/gen_fn_interface.jl","update","mtsig","Tuple{Any, Tuple, Tuple, ChoiceMap}"
"src/gen_fn_interface.jl","update","mtsig","Tuple{Any, ChoiceMap}"
"src/gen_fn_interface.jl","regenerate","mtsig","Tuple{Any, Tuple, Tuple, Selection}"
"src/gen_fn_interface.jl","regenerate","mtsig","Tuple{Any, Selection}"
"src/gen_fn_interface.jl","accumulate_param_gradients!","mtsig","Tuple{Any, Any, Any}"
"src/gen_fn_interface.jl","accumulate_param_gradients!","mtsig","Tuple{Any, Any}"
"src/gen_fn_interface.jl","accumulate_param_gradients!","mtsig","Tuple{Any}"
"src/gen_fn_interface.jl","choice_gradients","mtsig","Tuple{Any, Selection, Any}"
"src/gen_fn_interface.jl","choice_gradients","mtsig","Tuple{Any, Selection}"
"src/gen_fn_interface.jl","choice_gradients","mtsig","Tuple{Any}"
"src/optimization.jl","ParamUpdate","mtsig","Tuple{Any, Vararg{Any}}"
"src/optimization.jl","ParamUpdate","mtsig","Tuple{Any, GenerativeFunction}"
"src/optimization.jl","apply!","mtsig","Tuple{ParamUpdate}"
"src/trie.jl","Trie","mtsig","(Tuple{} where V) where K"
"src/trie.jl","Trie","mtsig","Tuple{Any}"
"src/trie.jl","Base.println","mtsig","Tuple{Trie}"
"src/trie.jl","Base.isempty","mtsig","Tuple{Trie}"
"src/trie.jl","get_leaf_nodes","mtsig","Tuple{Trie}"
"src/trie.jl","get_internal_nodes","mtsig","Tuple{Trie}"
"src/trie.jl","Base.values","mtsig","Tuple{Trie}"
"src/trie.jl","has_internal_node","mtsig","Tuple{Trie, Any}"
"src/trie.jl","has_internal_node","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","get_internal_node","mtsig","Tuple{Trie, Any}"
"src/trie.jl","get_internal_node","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","set_internal_node!","mtsig","(Tuple{Trie{K, V}, Any, Trie{K, V}} where V) where K"
"src/trie.jl","set_internal_node!","mtsig","(Tuple{Trie{K, V}, Pair, Trie{K, V}} where V) where K"
"src/trie.jl","delete_internal_node!","mtsig","Tuple{Trie, Any}"
"src/trie.jl","delete_internal_node!","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","has_leaf_node","mtsig","Tuple{Trie, Any}"
"src/trie.jl","has_leaf_node","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","get_leaf_node","mtsig","Tuple{Trie, Any}"
"src/trie.jl","get_leaf_node","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","set_leaf_node!","mtsig","Tuple{Trie, Any, Any}"
"src/trie.jl","set_leaf_node!","mtsig","(Tuple{Trie{K, V}, Pair, Any} where V) where K"
"src/trie.jl","delete_leaf_node!","mtsig","Tuple{Trie, Any}"
"src/trie.jl","delete_leaf_node!","mtsig","Tuple{Trie, Pair}"
"src/trie.jl","Base.setindex!","mtsig","Tuple{Trie, Any, Any}"
"src/trie.jl","Base.merge!","mtsig","(Tuple{Trie{K, V}, Trie{K, V}} where V) where K"
"src/trie.jl","get_address_schema","mtsig","Tuple{Trie}"
"src/trie.jl","Base.haskey","mtsig","Tuple{Trie, Any}"
"src/trie.jl","Base.getindex","mtsig","Tuple{Trie, Any}"
"src/dsl/dsl.jl","Argument","mtsig","Tuple{Any, Any}"
"src/dsl/dsl.jl","Argument","mtsig","Tuple{Any, Any, Any}"
"src/dsl/dsl.jl","parse_annotations","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","parse_arg","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","resolve_grad_arg","mtsig","Tuple{Any, Any}"
"src/dsl/dsl.jl","desugar_tildes","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","extract_quoted_exprs","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","insert_quoted_exprs","mtsig","Tuple{Any, Any}"
"src/dsl/dsl.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dsl.jl","preprocess_body","mtsig","Tuple{Any, Any}"
"src/dsl/dsl.jl","parse_gen_function","mtsig","Tuple{Any, Any, Any}"
"src/dsl/dsl.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dynamic.jl","arg_to_ast","mtsig","Tuple{Argument}"
"src/dsl/dynamic.jl","escape_default","mtsig","Tuple{Any}"
"src/dsl/dynamic.jl","rewrite_dynamic_gen_exprs","mtsig","Tuple{Any}"
"src/dsl/dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dynamic.jl","make_dynamic_gen_function","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/dsl/dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/static.jl","static_dsl_syntax_error","mtsig","Tuple{Any, Any}"
"src/dsl/static.jl","resolve_symbols","mtsig","Tuple{Dict{Symbol, Symbol}, Expr}"
"src/dsl/static.jl","resolve_symbols","mtsig","Tuple{Dict{Symbol, Symbol}, Symbol}"
"src/dsl/static.jl","resolve_symbols","mtsig","Tuple{Dict{Symbol, Symbol}, Any}"
"src/dsl/static.jl","parse_typed_var","mtsig","Tuple{Any}"
"src/dsl/static.jl","split_addr!","mtsig","Tuple{Any, Expr}"
"src/dsl/static.jl","split_addr!","mtsig","Tuple{Any, QuoteNode}"
"src/dsl/static.jl","split_addr!","mtsig","Tuple{Any, Symbol}"
"src/dsl/static.jl","choice_or_call_at","mtsig","Tuple{GenerativeFunction, Any}"
"src/dsl/static.jl","choice_or_call_at","mtsig","Tuple{Distribution, Any}"
"src/dsl/static.jl","gen_node_name","mtsig","Tuple{Any}"
"src/dsl/static.jl","gen_node_name","mtsig","Tuple{Expr}"
"src/dsl/static.jl","gen_node_name","mtsig","Tuple{Symbol}"
"src/dsl/static.jl","gen_node_name","mtsig","Tuple{QuoteNode}"
"src/dsl/static.jl","parse_trace_expr!","mtsig","Tuple{Any, Any, Any, Any, Any, Any}"
"src/dsl/static.jl","set_module_for_global_constants","mtsig","Tuple{Any, Any, Any}"
"src/dsl/static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/static.jl","parse_julia_expr!","mtsig","Tuple{Any, Any, Symbol, Expr, Union{Symbol, Expr, QuoteNode}, Any}"
"src/dsl/static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/static.jl","parse_julia_expr!","mtsig","Tuple{Any, Any, Symbol, Symbol, Union{Symbol, Expr, QuoteNode}, Any}"
"src/dsl/static.jl","parse_julia_expr!","mtsig","Tuple{Any, Any, Symbol, QuoteNode, Union{Symbol, Expr, QuoteNode}, Any}"
"src/dsl/static.jl","parse_julia_expr!","mtsig","Tuple{Any, Any, Symbol, Any, Union{Symbol, Expr, QuoteNode}, Any}"
"src/dsl/static.jl","parse_param_line!","mtsig","Tuple{Vector{Expr}, Any, Symbol, Any}"
"src/dsl/static.jl","parse_assignment_line!","mtsig","Tuple{Any, Any, Any, Any, Any}"
"src/dsl/static.jl","parse_return_line!","mtsig","Tuple{Any, Any, Any, Any}"
"src/dsl/static.jl","parse_and_rewrite_trace!","mtsig","Tuple{Any, Any, Any, Any}"
"src/dsl/static.jl","parse_static_dsl_line!","mtsig","Tuple{Any, Any, Any, Any}"
"src/dsl/static.jl","<NA-name>","mtsig","Tuple{Any}"
"src/dsl/static.jl","parse_static_dsl_function_body!","mtsig","Tuple{Vector{Expr}, Dict{Symbol, Symbol}, Any, Any}"
"src/dsl/static.jl","make_static_gen_function","mtsig","Tuple{Any, Any, Any, Any, Any, Any}"
