File,Function,Kind,TypeAnnotation,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,RestrictedScope
perf/bench_utils.jl,fw,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
perf/bench_utils.jl,bw,mtsig,Tuple{Any},false,false,0,false,true,true,true
perf/bench_utils.jl,fwbw,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
perf/bench_utils.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
perf/bench_utils.jl,pb,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
perf/bench_utils.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
perf/bench_utils.jl,run_benchmark,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
perf/recurrent.jl,fw,mtsig,"Tuple{RNNWrapper, Vector{<:AbstractArray}}",false,false,1,true,true,true,true
perf/recurrent.jl,fw,mtsig,"Tuple{RNNWrapper, Any}",false,false,0,false,true,true,true
perf/recurrent.jl,fwbw,mtsig,"Tuple{RNNWrapper, Any, Vector{<:AbstractArray}}",false,false,1,true,true,true,true
perf/recurrent.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
perf/recurrent.jl,pb,mtsig,"Tuple{RNNWrapper, Any, Vector{<:AbstractArray}}",false,false,1,true,true,true,true
perf/recurrent.jl,<NA-name>,mtsig,Tuple{},false,false,0,false,true,true,true
perf/recurrent.jl,rnn_benchmark_sweep,mtsig,"Tuple{Function, Any}",false,false,0,false,true,true,true
perf/recurrent.jl,<NA-name>,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
perf/recurrent.jl,<NA-name>,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
perf/vgg.jl,vgg16,mtsig,Tuple{},false,false,0,false,true,true,true
src/deprecations.jl,ones,mtsig,Tuple{Vararg{Any}},false,false,0,false,true,true,true
src/deprecations.jl,ones,mtsig,"Tuple{Type, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,zeros,mtsig,Tuple{Vararg{Any}},false,false,0,false,true,true,true
src/deprecations.jl,zeros,mtsig,"Tuple{Type, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,ones32,mtsig,"Tuple{Type, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,zeros32,mtsig,"Tuple{Type, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,Broadcast.broadcasted,mtsig,"Tuple{Recur, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,Zeros,mtsig,Tuple{},false,false,0,false,true,true,true
src/deprecations.jl,Zeros,mtsig,Tuple{},false,false,0,false,true,true,true
src/deprecations.jl,Zeros,mtsig,Tuple{Vararg{Any}},false,false,0,false,true,true,true
src/deprecations.jl,Optimise.update!,mtsig,"Tuple{AbstractArray, Any}",false,false,0,false,true,true,true
src/deprecations.jl,Diagonal,mtsig,"Tuple{Vararg{Integer}, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,Diagonal,mtsig,"Tuple{Tuple, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,loadparams!,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/deprecations.jl,Dense,mtsig,"Tuple{Integer, Integer, Any, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,Bilinear,mtsig,"Tuple{Integer, Integer, Integer, Any, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,Embedding,mtsig,"Tuple{Integer, Integer, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,RNNCell,mtsig,"Tuple{Integer, Integer, Any, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,LSTMCell,mtsig,"Tuple{Integer, Integer, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,GRUCell,mtsig,"Tuple{Integer, Integer, Vararg{Any}}",false,false,0,false,true,true,true
src/deprecations.jl,GRUv3Cell,mtsig,"Tuple{Integer, Integer, Vararg{Any}}",false,false,0,false,true,true,true
src/functor.jl,testmode!,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,trainmode!,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/functor.jl,params!,mtsig,"Tuple{Params, AbstractArray{<:Number}, Any}",false,false,1,true,true,true,true
src/functor.jl,params!,mtsig,"Tuple{Params, Any, Any}",false,false,0,false,true,true,true
src/functor.jl,params,mtsig,Tuple{Vararg{Any}},false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Any}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Zygote.FillArrays.AbstractFill}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Random.TaskLocalRNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Random.TaskLocalRNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Random._GLOBAL_RNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Random._GLOBAL_RNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, CUDA.RNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, AbstractRNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCUDAAdaptor, Zygote.OneElement}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, AbstractArray}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, AbstractRange}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, Zygote.FillArrays.AbstractFill}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, T} where T <: CUDA.CUSPARSE.CUDA.CUSPARSE.AbstractCuSparseMatrix",false,false,1,true,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, Zygote.OneElement}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, AbstractSparseArray}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, CUDA.RNG}",false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{FluxCPUAdaptor, AbstractRNG}",false,false,0,false,true,true,true
src/functor.jl,ChainRulesCore.rrule,mtsig,"Tuple{typeof(Array), CUDA.CuArray}",false,false,0,false,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,ChainRulesCore.rrule,mtsig,"Tuple{typeof(Adapt.adapt_storage), FluxCPUAdaptor, CUDA.AbstractGPUArray}",false,false,0,false,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,cpu,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,_isbitsarray,mtsig,Tuple{AbstractArray{<:Number}},false,false,1,true,true,true,true
src/functor.jl,_isbitsarray,mtsig,Tuple{AbstractArray{T}} where T,false,false,1,true,true,true,true
src/functor.jl,_isbitsarray,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,_isleaf,mtsig,Tuple{AbstractRNG},false,false,0,false,true,true,true
src/functor.jl,_isleaf,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,gpu,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,check_use_cuda,mtsig,Tuple{},false,false,0,false,true,true,true
src/functor.jl,adapt_storage,mtsig,"Tuple{Type{<:Real}, AbstractArray{<:Real}}",false,false,2,true,true,true,true
src/functor.jl,paramtype,mtsig,"Tuple{Type{<:Real}, Any}",false,false,1,true,true,true,true
src/functor.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,f32,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,f64,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/functor.jl,trainable,mtsig,Tuple{Cholesky},false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{AbstractArray, Any, Any}",false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{Any, AbstractArray, Any}",false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{AbstractArray, Bool, Any}",false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{Bool, AbstractArray, Any}",false,false,0,false,true,true,true
src/loading.jl,loadleaf!,mtsig,"Tuple{AbstractArray, AbstractArray, Any}",false,false,0,false,true,true,true
src/loading.jl,_tie_check,mtsig,"Tuple{Bool, AbstractArray}",false,false,0,false,true,true,true
src/loading.jl,_tie_check,mtsig,"Tuple{AbstractArray, Bool}",false,false,0,false,true,true,true
src/loading.jl,_tie_check,mtsig,"Tuple{AbstractArray, AbstractArray}",false,false,0,false,true,true,true
src/loading.jl,_tie_check,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/loading.jl,_bool_tie_check,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/loading.jl,loadmodel!,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
src/loading.jl,<NA-name>,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,OneHotArray,mtsig,(((Tuple{Any} where I) where N) where L) where T,false,false,4,true,false,true,true
src/onehot.jl,OneHotArray,mtsig,"Tuple{T, Integer} where T <: Integer",false,false,1,true,true,true,true
src/onehot.jl,OneHotArray,mtsig,"((Tuple{I, Integer} where I <: AbstractArray{T, N}) where N) where T",false,false,3,true,true,true,true
src/onehot.jl,_indices,mtsig,Tuple{OneHotArray},false,false,0,false,true,true,true
src/onehot.jl,_indices,mtsig,"Tuple{Base.ReshapedArray{<:Any, <:Any, <:OneHotArray}}",false,false,3,true,true,true,true
src/onehot.jl,OneHotVector,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,OneHotMatrix,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,_isonehot,mtsig,Tuple{OneHotArray},false,false,0,false,true,true,true
src/onehot.jl,_isonehot,mtsig,"Tuple{Base.ReshapedArray{<:Any, <:Any, <:OneHotArray{<:Any, L}}} where L",false,false,5,true,true,true,false
src/onehot.jl,Base.size,mtsig,"Tuple{OneHotArray{<:Any, L}} where L",false,false,2,true,true,true,true
src/onehot.jl,_onehotindex,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,Base.getindex,mtsig,"Tuple{OneHotVector, Integer}",false,false,0,false,true,true,true
src/onehot.jl,Base.getindex,mtsig,"(Tuple{OneHotVector{T, L}, Colon} where L) where T",false,false,2,true,true,true,true
src/onehot.jl,Base.getindex,mtsig,"Tuple{OneHotArray, Integer, Vararg{Any}}",false,false,0,false,true,true,true
src/onehot.jl,Base.getindex,mtsig,"Tuple{OneHotArray{<:Any, L}, Colon, Vararg{Any}} where L",false,false,2,true,true,true,true
src/onehot.jl,Base.getindex,mtsig,"Tuple{OneHotArray{<:Any, <:Any, <:Any, N}, Vararg{Colon, N}} where N",false,false,4,true,false,false,true
src/onehot.jl,Base.getindex,mtsig,"Tuple{OneHotArray, CartesianIndex{N}} where N",false,false,1,true,true,true,true
src/onehot.jl,Base.showarg,mtsig,"Tuple{IO, OneHotArray, Any}",false,false,0,false,true,true,true
src/onehot.jl,Base.replace_in_print_matrix,mtsig,"Tuple{OneHotLike, Integer, Integer, AbstractString}",false,false,0,false,true,true,true
src/onehot.jl,Base.print_array,mtsig,"(((Tuple{IO, OneHotLike{T, L, N, var""N+1"", <:CuArray}} where var""N+1"") where N) where L) where T",false,false,5,true,true,true,true
src/onehot.jl,Base.print_array,mtsig,"(((Tuple{IO, LinearAlgebra.AdjOrTrans{Bool, <:OneHotLike{T, L, N, var""N+1"", <:CuArray}}} where var""N+1"") where N) where L) where T",false,false,6,true,true,true,false
src/onehot.jl,_onehot_bool_type,mtsig,"Tuple{OneHotLike{<:Any, <:Any, <:Any, N, <:Union{Integer, AbstractArray}}} where N",false,false,5,true,true,true,true
src/onehot.jl,_onehot_bool_type,mtsig,"Tuple{OneHotLike{<:Any, <:Any, <:Any, N, <:CuArray}} where N",false,false,5,true,true,true,true
src/onehot.jl,Base.cat,mtsig,"Tuple{OneHotLike{<:Any, L}, Vararg{OneHotLike{<:Any, L}}, Int} where L",false,false,3,true,false,false,true
src/onehot.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/onehot.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/onehot.jl,Base.hcat,mtsig,"Tuple{OneHotLike, Vararg{OneHotLike}}",false,false,0,false,true,true,true
src/onehot.jl,Base.vcat,mtsig,"Tuple{OneHotLike, Vararg{OneHotLike}}",false,false,0,false,true,true,true
src/onehot.jl,Base.hcat,mtsig,"(Tuple{T, Vararg{T}} where T <: OneHotLike{<:Any, L, <:Any, 2}) where L",false,false,4,true,false,false,true
src/onehot.jl,Base.hcat,mtsig,"(Tuple{T, Vararg{T}} where T <: OneHotLike{<:Any, L, <:Any, 1}) where L",false,false,4,true,false,false,true
src/onehot.jl,MLUtils.batch,mtsig,"Tuple{AbstractArray{<:OneHotVector{<:Any, L}}} where L",false,false,3,true,true,true,false
src/onehot.jl,Adapt.adapt_structure,mtsig,"Tuple{Any, OneHotArray{<:Any, L}} where L",false,false,2,true,true,true,true
src/onehot.jl,Base.BroadcastStyle,mtsig,"Tuple{Type{<:OneHotArray{<:Any, <:Any, <:Any, N, <:CuArray}}} where N",false,false,6,true,true,true,false
src/onehot.jl,Base.map,mtsig,"Tuple{Any, OneHotLike}",false,false,0,false,true,true,true
src/onehot.jl,Base.argmax,mtsig,"Tuple{OneHotLike, Any}",false,false,0,false,true,true,true
src/onehot.jl,onehot,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,onehot,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,_findval,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,_findval,mtsig,"Tuple{Any, Tuple, Integer}",false,false,0,false,true,true,true
src/onehot.jl,_findval,mtsig,"Tuple{Any, Tuple{}, Integer}",false,false,0,false,true,true,true
src/onehot.jl,onehotbatch,mtsig,"Tuple{Any, Any, Vararg{Any}}",false,false,0,false,true,true,true
src/onehot.jl,_onehotbatch,mtsig,"Tuple{CuArray, Any}",false,false,0,false,true,true,true
src/onehot.jl,_onehotbatch,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
src/onehot.jl,_onehotbatch,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
