File,Function,Kind,TypeAnnotation,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,RestrictedScope
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,Base.show,mtsig,"Tuple{IO, KnapsackData}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_2,mtsig,Tuple{KnapsackData},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,read_data,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_3,mtsig,"Tuple{KnapsackData, Bool}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_4,mtsig,"Tuple{KnapsackData, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,add_knapsack_variables,mtsig,"Tuple{Model, KnapsackData, BinaryKnapsackConfig}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,add_knapsack_variables,mtsig,"Tuple{Model, KnapsackData, IntegerKnapsackConfig}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,add_knapsack_variables,mtsig,"Tuple{Model, KnapsackData, UpperBoundedKnapsackConfig}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,add_knapsack_constraints,mtsig,"Tuple{Model, KnapsackData, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,add_knapsack_objective,mtsig,"Tuple{Model, KnapsackData, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_5,mtsig,"Tuple{KnapsackData, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_6,mtsig,"Tuple{Any, KnapsackData, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack_6,mtsig,"Tuple{Any, String, AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_KnapsackObject,mtsig,"Tuple{Float64, Float64}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_read_data,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_add_knapsack_variables,mtsig,"Tuple{JuMP.Model, _KnapsackData, BinaryKnapsackConfig}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_add_knapsack_variables,mtsig,"Tuple{JuMP.Model, _KnapsackData, IntegerKnapsackConfig}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_add_knapsack_constraints,mtsig,"Tuple{JuMP.Model, _KnapsackData, _AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_add_knapsack_objective,mtsig,"Tuple{JuMP.Model, _KnapsackData, _AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,_solve_knapsack,mtsig,"Tuple{Any, _KnapsackData, _AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/design_patterns_for_larger_models.jl,solve_knapsack,mtsig,"Tuple{Any, String, _AbstractConfiguration}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_JuMP.jl,solve_infeasible,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_data_and_plotting.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_data_and_plotting.jl,modifier,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,print_hello,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,print_it,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,print_it,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,mult,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,foo,mtsig,Tuple{Int},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,foo,mtsig,Tuple{Float64},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,foo,mtsig,Tuple{Number},false,false,0,false,true,true,true
docs/src/tutorials/getting_started/getting_started_with_julia.jl,mutability_example,mtsig,"Tuple{Vector{Int}, Int}",false,false,0,false,true,true,true
docs/src/tutorials/getting_started/performance_tips.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,example_lazy_constraint,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,my_callback_function,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,example_user_cut_constraint,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,my_callback_function,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,example_heuristic_solution,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,my_callback_function,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,example_solver_dependent_callback,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/callbacks.jl,my_callback_function,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/cannery.jl,distance,mtsig,"Tuple{String, String}",false,false,0,false,true,true,true
docs/src/tutorials/linear/factory_schedule.jl,example_factory_schedule,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/factory_schedule.jl,containerize,mtsig,Tuple{Matrix},false,false,0,false,true,true,true
docs/src/tutorials/linear/geographic_clustering.jl,haversine,mtsig,"Tuple{Any, Any, Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/linear/geographic_clustering.jl,hav,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/linear/knapsack.jl,example_knapsack,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,variable_report,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,constraint_report,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/lp_sensitivity.jl,<NA-name>,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/multi.jl,example_multi,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/prod.jl,example_prod,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/prod.jl,checkpro,mtsig,"Tuple{Any, Any, Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/linear/steelT3.jl,example_steelT3,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/linear/transp.jl,example_transp,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/linear/urban_plan.jl,example_urban_plan,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/clnlbeam.jl,example_clnlbeam,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/mle.jl,example_mle,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/qcp.jl,example_qcp,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,analytic_hessian,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,fill_off_diagonal,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,add_to_hessian,mtsig,"Tuple{Any, QuadExpr, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,add_to_hessian,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,compute_optimal_hessian,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,add_to_hessian,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/querying_hessians.jl,add_to_hessian,mtsig,"Tuple{Any, QuadExpr, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/rocket_control.jl,my_plot,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/rosenbrock.jl,example_rosenbrock,mtsig,Tuple{},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl,q,mtsig,"Tuple{Any, Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl,ρ,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl,qᵣ,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/space_shuttle_reentry_trajectory.jl,qₐ,mtsig,Tuple{Any},false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/tips_and_tricks.jl,foo,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/tips_and_tricks.jl,foo_1,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/tips_and_tricks.jl,foo_2,mtsig,"Tuple{Any, Any}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/tips_and_tricks.jl,memoize,mtsig,"Tuple{Function, Int}",false,false,0,false,true,true,true
docs/src/tutorials/nonlinear/tips_and_tricks.jl,foo_i,mtsig,"Tuple{Any, Vararg{T}} where T <: Real",false,false,1,true,true,true,true
src/JuMP.jl,optimizer_with_attributes,mtsig,"Tuple{Any, Vararg{Pair}}",false,false,0,false,true,true,true
src/JuMP.jl,Model,mtsig,Tuple{},false,false,0,false,true,true,true
src/JuMP.jl,Model,mtsig,"Tuple{Any, Bool}",false,false,0,false,true,true,true
src/JuMP.jl,direct_model,mtsig,Tuple{MOI.ModelLike},false,false,0,false,true,true,true
src/JuMP.jl,direct_model,mtsig,Tuple{MOI.OptimizerWithAttributes},false,false,0,false,true,true,true
src/JuMP.jl,Base.broadcastable,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,backend,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,unsafe_backend,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,unsafe_backend,mtsig,Tuple{MOIU.CachingOptimizer},false,false,0,false,true,true,true
src/JuMP.jl,unsafe_backend,mtsig,Tuple{MOIB.LazyBridgeOptimizer},false,false,0,false,true,true,true
src/JuMP.jl,unsafe_backend,mtsig,Tuple{MOI.ModelLike},false,false,0,false,true,true,true
src/JuMP.jl,_moi_mode,mtsig,Tuple{MOI.ModelLike},false,false,0,false,true,true,true
src/JuMP.jl,_moi_mode,mtsig,Tuple{MOIU.CachingOptimizer},false,false,0,false,true,true,true
src/JuMP.jl,mode,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,_try_get_solver_name,mtsig,Tuple{Any},false,false,0,false,true,true,true
src/JuMP.jl,set_string_names_on_creation,mtsig,"Tuple{Model, Bool}",false,false,0,false,true,true,true
src/JuMP.jl,set_string_names_on_creation,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,set_string_names_on_creation,mtsig,Tuple{AbstractModel},false,false,0,false,true,true,true
src/JuMP.jl,solver_name,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,_moi_bridge_constraints,mtsig,Tuple{MOI.ModelLike},false,false,0,false,true,true,true
src/JuMP.jl,_moi_bridge_constraints,mtsig,Tuple{MOIU.CachingOptimizer},false,false,0,false,true,true,true
src/JuMP.jl,bridge_constraints,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,_moi_add_bridge,mtsig,"Tuple{Nothing, Type{<:MOI.Bridges.AbstractBridge}}",false,false,1,true,true,true,true
src/JuMP.jl,_moi_add_bridge,mtsig,"Tuple{MOI.ModelLike, Type{<:MOI.Bridges.AbstractBridge}}",false,false,1,true,true,true,true
src/JuMP.jl,_moi_add_bridge,mtsig,"Tuple{MOI.Bridges.LazyBridgeOptimizer, Type{<:MOI.Bridges.AbstractBridge}}",false,false,1,true,true,true,true
src/JuMP.jl,_moi_add_bridge,mtsig,"Tuple{MOIU.CachingOptimizer, Type{<:MOI.Bridges.AbstractBridge}}",false,false,1,true,true,true,true
src/JuMP.jl,add_bridge,mtsig,"Tuple{Model, Type{<:MOI.Bridges.AbstractBridge}}",false,false,1,true,true,true,true
src/JuMP.jl,print_bridge_graph,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,print_bridge_graph,mtsig,"Tuple{IO, Model}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_print_bridge_graph,mtsig,"Tuple{IO, MOI.Bridges.LazyBridgeOptimizer}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_print_bridge_graph,mtsig,"Tuple{IO, MOIU.CachingOptimizer}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_print_bridge_graph,mtsig,"Tuple{IO, MOI.ModelLike}",false,false,0,false,true,true,true
src/JuMP.jl,Base.empty!,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,Base.isempty,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,num_variables,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,num_nonlinear_constraints,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,object_dictionary,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,unregister,mtsig,"Tuple{AbstractModel, Symbol}",false,false,0,false,true,true,true
src/JuMP.jl,termination_status,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,raw_status,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,primal_status,mtsig,"Tuple{Model, Int}",false,false,0,false,true,true,true
src/JuMP.jl,dual_status,mtsig,"Tuple{Model, Int}",false,false,0,false,true,true,true
src/JuMP.jl,set_optimize_hook,mtsig,"Tuple{Model, Any}",false,false,0,false,true,true,true
src/JuMP.jl,solve_time,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,set_optimizer_attribute,mtsig,"Tuple{Model, String, Any}",false,false,0,false,true,true,true
src/JuMP.jl,set_optimizer_attribute,mtsig,"Tuple{Model, MOI.AbstractOptimizerAttribute, Any}",false,false,0,false,true,true,true
src/JuMP.jl,set_optimizer_attributes,mtsig,"Tuple{Model, Vararg{Pair}}",false,false,0,false,true,true,true
src/JuMP.jl,get_optimizer_attribute,mtsig,"Tuple{Model, String}",false,false,0,false,true,true,true
src/JuMP.jl,get_optimizer_attribute,mtsig,"Tuple{Model, MOI.AbstractOptimizerAttribute}",false,false,0,false,true,true,true
src/JuMP.jl,set_silent,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,unset_silent,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,set_time_limit_sec,mtsig,"Tuple{Model, Real}",false,false,0,false,true,true,true
src/JuMP.jl,set_time_limit_sec,mtsig,"Tuple{Model, Nothing}",false,false,0,false,true,true,true
src/JuMP.jl,unset_time_limit_sec,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,time_limit_sec,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,simplex_iterations,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,barrier_iterations,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,node_count,mtsig,Tuple{Model},false,false,0,false,true,true,true
src/JuMP.jl,Base.ndims,mtsig,Tuple{Type{<:AbstractJuMPScalar}},false,false,1,true,true,true,true
src/JuMP.jl,Base.ndims,mtsig,Tuple{AbstractJuMPScalar},false,false,0,false,true,true,true
src/JuMP.jl,LinearAlgebra.symmetric_type,mtsig,Tuple{Type{T}} where T <: AbstractJuMPScalar,false,false,1,true,true,true,true
src/JuMP.jl,LinearAlgebra.symmetric,mtsig,"Tuple{AbstractJuMPScalar, Symbol}",false,false,0,false,true,true,true
src/JuMP.jl,LinearAlgebra.adjoint,mtsig,Tuple{AbstractJuMPScalar},false,false,0,false,true,true,true
src/JuMP.jl,Base.iterate,mtsig,Tuple{AbstractJuMPScalar},false,false,0,false,true,true,true
src/JuMP.jl,Base.iterate,mtsig,"Tuple{AbstractJuMPScalar, Any}",false,false,0,false,true,true,true
src/JuMP.jl,Base.isempty,mtsig,Tuple{AbstractJuMPScalar},false,false,0,false,true,true,true
src/JuMP.jl,isequal_canonical,mtsig,"Tuple{AbstractArray{<:JuMP.AbstractJuMPScalar}, AbstractArray{<:JuMP.AbstractJuMPScalar}}",false,false,2,true,true,true,true
src/JuMP.jl,Base.zero,mtsig,Tuple{Type{V}} where V <: AbstractVariableRef,false,false,1,true,true,true,true
src/JuMP.jl,Base.zero,mtsig,Tuple{AbstractVariableRef},false,false,0,false,true,true,true
src/JuMP.jl,Base.one,mtsig,Tuple{Type{V}} where V <: AbstractVariableRef,false,false,1,true,true,true,true
src/JuMP.jl,Base.one,mtsig,Tuple{AbstractVariableRef},false,false,0,false,true,true,true
src/JuMP.jl,_moi_optimizer_index,mtsig,"Tuple{MOI.AbstractOptimizer, MOI.Index}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_optimizer_index,mtsig,"Tuple{MOIU.CachingOptimizer, MOI.Index}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_optimizer_index,mtsig,"Tuple{MOI.Bridges.LazyBridgeOptimizer, MOI.Index}",false,false,0,false,true,true,true
src/JuMP.jl,optimizer_index,mtsig,Tuple{VariableRef},false,false,0,false,true,true,true
src/JuMP.jl,optimizer_index,mtsig,Tuple{ConstraintRef{Model}},false,false,0,false,true,true,true
src/JuMP.jl,index,mtsig,Tuple{ConstraintRef},false,false,0,false,true,true,true
src/JuMP.jl,_moi_get_result,mtsig,"Tuple{MOI.ModelLike, Vararg{Any}}",false,false,0,false,true,true,true
src/JuMP.jl,_moi_get_result,mtsig,"Tuple{MOIU.CachingOptimizer, Vararg{Any}}",false,false,0,false,true,true,true
src/JuMP.jl,MOI.get,mtsig,"Tuple{Model, MOI.AbstractModelAttribute}",false,false,0,false,true,true,true
src/JuMP.jl,MOI.get,mtsig,"Tuple{Model, MOI.TerminationStatus}",false,false,0,false,true,true,true
